timestamp,session_id,query,stage,route,agent,source,score,vector_dim,vector_preview,retrieved,prompt_chars,prompt_preview,raw_output_preview,final_output_preview
2025-10-14T02:22:55,20251014_022232_bea7f8,explain types of scans,embedding_query,,text,,,384,"[0.01243, 0.01484, -0.08197, -0.03783, 0.01631, -0.06668, 0.07493, 0.01527, -0.03713, -0.0152]",,,,,
2025-10-14T02:22:55,20251014_022232_bea7f8,explain types of scans,embedding_doc,,text,spec Manual cambria.pdf,0.8597368001937866,384,"[0.01712, 0.03482, -0.07106, -0.01708, 0.02161, -0.04657, 0.09411, 0.06235, -0.03455, -0.0256]",,,,,
2025-10-14T02:22:55,20251014_022232_bea7f8,explain types of scans,embedding_doc,,text,spec Manual cambria.pdf,0.8857123255729675,384,"[0.04438, 0.04036, -0.12656, -0.0472, -0.02042, -0.03626, 0.11626, -0.04077, -0.09738, -0.06247]",,,,,
2025-10-14T02:22:55,20251014_022232_bea7f8,explain types of scans,embedding_doc,,text,spec Manual cambria.pdf,0.8998554944992065,384,"[0.01446, 0.02654, -0.12388, -0.06333, 0.01901, -0.01384, 0.07287, 0.00679, -0.07423, -0.04043]",,,,,
2025-10-14T02:22:55,20251014_022232_bea7f8,explain types of scans,embedding_doc,,text,spec Manual cambria.pdf,0.9401305317878723,384,"[0.05068, 0.01004, -0.1178, -0.08617, 0.00793, -0.12239, -0.00881, 0.0129, -0.08941, -0.00138]",,,,,
2025-10-14T02:22:55,20251014_022232_bea7f8,explain types of scans,embedding_doc,,text,spec Manual cambria.pdf,0.9500767588615417,384,"[-0.02522, -0.0109, -0.0976, -0.04808, 0.0846, -0.01954, 0.06588, 0.07495, 0.02285, -0.00297]",,,,,
2025-10-14T02:22:55,20251014_022232_bea7f8,explain types of scans,embedding_doc,,text,spec Manual cambria.pdf,0.9529973864555359,384,"[0.08334, 0.00532, -0.11418, -0.0697, 0.01457, -0.05357, 0.08906, 0.07813, -0.06907, -0.00038]",,,,,
2025-10-14T02:22:55,20251014_022232_bea7f8,explain types of scans,embedding_doc,,text,spec Manual cambria.pdf,0.9772814512252808,384,"[0.02875, 0.03378, -0.12633, -0.0382, -0.00068, 0.02117, 0.04839, 0.03632, -0.07962, -0.0339]",,,,,
2025-10-14T02:22:55,20251014_022232_bea7f8,explain types of scans,embedding_doc,,text,spec Manual cambria.pdf,0.9888024926185608,384,"[-0.02186, 0.08958, -0.11436, -0.01111, -0.0018, -0.02764, 0.07947, 0.02371, -0.03682, -0.04525]",,,,,
2025-10-14T02:22:55,20251014_022232_bea7f8,explain types of scans,embedding_doc,,text,spec Manual cambria.pdf,1.048794150352478,384,"[0.06278, -0.01464, -0.12646, -0.03104, 0.02353, -0.04787, 0.01143, 0.03384, -0.01772, 0.00342]",,,,,
2025-10-14T02:22:55,20251014_022232_bea7f8,explain types of scans,embedding_doc,,text,spec Manual cambria.pdf,1.0500291585922241,384,"[0.06147, 0.07137, -0.12536, 0.00853, -0.01156, -0.02426, 0.10781, 0.03324, -0.01819, -0.00098]",,,,,
