timestamp,session_id,query,stage,route,agent,source,score,vector_dim,vector_preview,retrieved,prompt_chars,prompt_preview,raw_output_preview,final_output_preview
2025-10-15T14:13:05,20251015_141238_58f424,Explain in detail: define history command?,embedding_query,,text,,,384,"[-0.04657, 0.0405, -0.05014, 0.00531, 0.01096, 0.0342, -0.02416, 0.01218, 0.00073, 0.00381]",,,,,
2025-10-15T14:13:05,20251015_141238_58f424,Explain in detail: define history command?,embedding_doc,,text,TABLE::commands.csv,0.5895718336105347,384,"[-0.02608, -0.01004, -0.04181, 0.05269, 0.00348, 0.10428, 0.01815, -0.00099, 0.01894, -0.02151]",,,,,
2025-10-15T14:13:05,20251015_141238_58f424,Explain in detail: define history command?,embedding_doc,,text,spec Manual cambria.pdf,0.6530169248580933,384,"[-0.03231, -0.0464, -0.02917, 0.03698, -0.02049, 0.06708, 0.02764, 0.0162, -0.05708, 0.00692]",,,,,
2025-10-15T14:13:05,20251015_141238_58f424,Explain in detail: define history command?,embedding_doc,,text,spec Manual cambria.pdf,0.7867340445518494,384,"[-0.04123, -0.05886, -0.01622, 0.02973, 0.00658, 0.10492, -0.00921, 0.04944, -0.02709, -0.0436]",,,,,
2025-10-15T14:13:05,20251015_141238_58f424,Explain in detail: define history command?,embedding_doc,,text,spec Manual cambria.pdf,0.8700516819953918,384,"[0.01118, -0.0087, -0.06887, 0.02935, -0.03246, 0.11774, 0.02924, 0.05231, -0.00765, -0.00657]",,,,,
2025-10-15T14:13:05,20251015_141238_58f424,Explain in detail: define history command?,embedding_doc,,text,spec Manual cambria.pdf,0.9293274879455566,384,"[0.01248, -0.0262, -0.07326, -0.06999, -0.05993, -0.08187, -0.04881, 0.06094, 0.08134, -0.02339]",,,,,
2025-10-15T14:13:05,20251015_141238_58f424,Explain in detail: define history command?,embedding_doc,,text,spec Manual cambria.pdf,0.9922658801078796,384,"[-0.02871, -0.04104, -0.10222, 0.06247, 0.03396, 0.0267, -0.03572, -0.01048, -0.03363, -0.03044]",,,,,
2025-10-15T14:13:05,20251015_141238_58f424,Explain in detail: define history command?,embedding_doc,,text,spec Manual cambria.pdf,1.012147307395935,384,"[-0.03857, -0.03411, -0.0138, 0.05885, -0.03592, -0.06554, -0.01552, 0.05952, -0.03027, 0.0244]",,,,,
2025-10-15T14:13:05,20251015_141238_58f424,Explain in detail: define history command?,embedding_doc,,text,spec Manual cambria.pdf,1.0128347873687744,384,"[-0.04766, 0.01044, -0.06968, 0.02867, 0.03412, 0.04474, 0.05534, 0.02495, -0.0379, -0.028]",,,,,
2025-10-15T14:13:05,20251015_141238_58f424,Explain in detail: define history command?,embedding_doc,,text,SPEC manual pymca.pdf,1.0304263830184937,384,"[-0.03004, 0.03955, -0.12363, 0.02727, -0.1041, 0.09827, 0.0072, 0.0636, -0.0578, 0.03696]",,,,,
2025-10-15T14:13:05,20251015_141238_58f424,Explain in detail: define history command?,embedding_doc,,text,spec Manual cambria.pdf,1.0398379564285278,384,"[0.01554, 0.04437, -0.01994, 0.00466, -0.05992, 0.11264, -0.01888, 0.02542, -0.00694, -0.02777]",,,,,
