timestamp,session_id,query,stage,route,agent,source,score,vector_dim,vector_preview,retrieved,prompt_chars,prompt_preview,raw_output_preview,final_output_preview
2025-10-15T13:47:27,20251015_134706_19618b,"Explain the meaning, usage, and behavior of the command or code: write a macro using the ser_get command. Also consider related variants and argument forms.",embedding_query,,text,,,384,"[-0.02711, 0.05922, -0.08257, 0.04663, -0.03431, 0.00517, 0.05847, 0.11382, -0.02668, 0.00342]",,,,,
2025-10-15T13:47:27,20251015_134706_19618b,"Explain the meaning, usage, and behavior of the command or code: write a macro using the ser_get command. Also consider related variants and argument forms.",embedding_doc,,text,spec Manual cambria.pdf,0.8405264616012573,384,"[-0.00598, -0.01249, -0.07027, 0.03949, 0.05643, 0.07543, -0.00073, 0.15434, -0.00497, 0.00657]",,,,,
2025-10-15T13:47:27,20251015_134706_19618b,"Explain the meaning, usage, and behavior of the command or code: write a macro using the ser_get command. Also consider related variants and argument forms.",embedding_doc,,text,spec Manual cambria.pdf,0.8588987588882446,384,"[0.01327, -0.02549, -0.08064, 0.0406, 0.0888, 0.04694, 0.03935, 0.08127, 0.00413, 0.04305]",,,,,
2025-10-15T13:47:27,20251015_134706_19618b,"Explain the meaning, usage, and behavior of the command or code: write a macro using the ser_get command. Also consider related variants and argument forms.",embedding_doc,,text,spec Manual cambria.pdf,0.8812788128852844,384,"[-0.0716, -0.01953, 0.01876, 0.04083, -0.06002, -0.03592, 0.09948, 0.04103, -0.0407, -0.03697]",,,,,
2025-10-15T13:47:27,20251015_134706_19618b,"Explain the meaning, usage, and behavior of the command or code: write a macro using the ser_get command. Also consider related variants and argument forms.",embedding_doc,,text,TABLE::commands.csv,0.9326410889625549,384,"[-0.02294, 0.05024, -0.0626, 0.01886, 0.02419, 0.01601, 0.06963, 0.11112, -0.04776, -0.00102]",,,,,
2025-10-15T13:47:27,20251015_134706_19618b,"Explain the meaning, usage, and behavior of the command or code: write a macro using the ser_get command. Also consider related variants and argument forms.",embedding_doc,,text,spec Manual cambria.pdf,0.9791575074195862,384,"[-0.00817, 0.03108, -0.0846, 0.01876, -0.05303, 0.00809, 0.08425, 0.05819, 0.01268, -0.022]",,,,,
2025-10-15T13:47:27,20251015_134706_19618b,"Explain the meaning, usage, and behavior of the command or code: write a macro using the ser_get command. Also consider related variants and argument forms.",embedding_doc,,text,spec Manual cambria.pdf,0.9794857501983643,384,"[-0.02804, -0.02775, -0.01783, 0.02003, -0.0436, 0.0209, 0.0638, 0.04273, 0.01824, 0.0034]",,,,,
2025-10-15T13:47:27,20251015_134706_19618b,"Explain the meaning, usage, and behavior of the command or code: write a macro using the ser_get command. Also consider related variants and argument forms.",embedding_doc,,text,spec Manual cambria.pdf,0.9907350540161133,384,"[-0.03541, 0.02999, -0.04573, 0.09976, 0.03715, -0.03718, 0.09685, 0.01735, -0.00383, 0.00326]",,,,,
2025-10-15T13:47:27,20251015_134706_19618b,"Explain the meaning, usage, and behavior of the command or code: write a macro using the ser_get command. Also consider related variants and argument forms.",embedding_doc,,text,spec Manual cambria.pdf,0.993442714214325,384,"[0.01301, 0.00847, -0.07556, 0.04187, 0.03593, 0.03968, 0.02757, 0.04392, 0.00722, 0.00933]",,,,,
2025-10-15T13:47:27,20251015_134706_19618b,"Explain the meaning, usage, and behavior of the command or code: write a macro using the ser_get command. Also consider related variants and argument forms.",embedding_doc,,text,spec Manual cambria.pdf,0.994907021522522,384,"[0.0221, 0.01965, -0.06281, 0.04963, -0.03212, 0.02131, -0.02398, 0.12218, -0.00032, 0.02067]",,,,,
2025-10-15T13:47:27,20251015_134706_19618b,"Explain the meaning, usage, and behavior of the command or code: write a macro using the ser_get command. Also consider related variants and argument forms.",embedding_doc,,text,SPEC manual pymca.pdf,0.9971259236335754,384,"[-0.05257, -0.00297, -0.10014, 0.0086, 0.03906, -0.03795, 0.0151, 0.07762, -0.06475, 0.0307]",,,,,
